3939_2_2,14813.0239558163502985763426321462288864,1425164400000
3961_2_2,10006.5123298107859100198440545838305651,1425164400000
3950_3_0_1_1_3,12281.1797190653252814130928357273825787,1425164400000
3962_2_0_1,10721.6497967420627910332513162868118664,1425164400000
3939_2_0_0,3674.348619347345518809189395930723883335,1425164400000
3950_3_2_0_1_1,26192.6785552556760790719879608716861646,1425164400000
3946_0_1,29779.2816184888395438738283949381249952,1425164400000
3959_0_0,6617.505866559079375949538913734188529063,1425164400000
3950_3_1_3_1_0,20431.5475713584442817460715231673401701,1425164400000
3951_2_2_1_2_1,6474.748063552987490632475178783917890837,1425164400000
3950_3_1_1_2_2_2,6288.347935004993669015766513561800701372,1425164400000
3950_3_1_2_2_0_1,7987.27402439126267690568179259635635732,1425164400000
3950_3_2_0_1_3,20213.5489190146189851348511779893669133,1425164400000
3950_3_1_2_1_0_1,7097.524922677082364673518447006029022878,1425164400000
3950_0_2_1_1,31463.2861759619048441225188013629709926,1425164400000
3949_2_3_0,4099.509233313401002300817795194708494172,1425164400000
3951_2_0_1_0,14544.163094571025448638093085749500106,1425164400000
3940_1_1,13046.1652055810723308964888827351522494,1425164400000
3948_1_1_1_1,21214.1592626074073425574756346662450791,1425164400000
3945_0_0_0_1_0,3940.119345006936341062916009131579794529,1425164400000
3950_0_2_2_1_3,16563.9207564101037197992806705864022157,1425164400000
3950_0_0_0_2,13530.3251187835764061103758981010226235,1425164400000
3950_3_2_0_1_2_0,5938.849891345675797513649733462205880885,1425164400000
3950_1_3_3_0_3,14585.2840236822137684319906151790804561,1425164400000
3950_3_1_0_2_0,11742.1983911776629592673925399868569049,1425164400000
3950_2_3_0_3_2,8001.94062328948389825284896995760201045,1425164400000
3944_0_2,20952.2739665539024330231763931294913888,1425164400000
3946_3_0_1_1,5655.336474284639447029575669776625198165,1425164400000
3948_0_2_2,20282.7777164909966564881745679452900834,1425164400000
3952_1_3_1_2,11866.198555536383043566600002797227148,1425164400000
3951_0_2_0,10095.9024143579857785096792495804260235,1425164400000
3952_3_1_1,11609.6098743230096190402911530298349722,1425164400000
3950_3_1_2_3_3,39687.7112506380843305991994779693314545,1425164400000
3947_1_1_1,12563.8093643961835788336803969264147134,1425164400000
3945_3_1_2,10612.716414158570564289278892581736277,1425164400000
3939_3_2,34195.5923400264485826103575937103506799,1425164400000
3962_2_1,13886.9741119580131767600758910831312434,1425164400000
3951_1_3_2_2_0,5423.965761861156901779550945115170126988,1425164400000
3961_3_1,8704.308740627496390940259889600164021204,1425164400000
3952_2_2_2_2,6153.685694118972275840302251933910106055,1425164400000
3939_3_0_2,21575.3292631525797920601585668253579197,1425164400000
3950_3_1_0_2_1,13562.151969293161796433023345914369367,1425164400000
3964_2_3,10142.563275404254623328103606046822594,1425164400000
3939_2_1_1,13111.102175977589064685492732228618123,1425164400000
3947_2_0_1_0,12748.0615220691003527558359693097263248,1425164400000
3944_3_1_1,7305.753319182518681791696831400424452298,1425164400000
3950_2_0_0_1_0,16188.9792599126796848791163536455162926,1425164400000
3945_1_0_1_3,5058.169768126937110098740303291054491818,1425164400000
3950_2_1_2_3,4679.576285236760820772978490649678433675,1425164400000
3945_1_2_0,16026.987919206497651220940075688593843,1425164400000
3946_0_3_0,10469.655121862996075956834095101951513,1425164400000
3951_2_2_3_2_0,3878.319958084100266333983220804299119078,1425164400000
3946_3_3_0,3639.967317290112654626943733830660543932,1425164400000
3948_1_1_0_2_2,9799.829623618912754414094871318742356322,1425164400000
3950_2_0_3_0_1_1,5941.669110066859191110221313487631748692,1425164400000
3950_2_0_3_0_0_3,6315.585632129160540313150699397851323301,1425164400000
3949_0_2_0,17854.4779252599290801763670718162924444,1425164400000
3950_3_1_1_0_3_1,4350.825492348373038763898590319479329131,1425164400000
3950_2_0_0_3_3_3,10449.9620343820888908625022368251012761,1425164400000
3950_0_2_3_0_0,4128.553883033500323496410578096177233406,1425164400000
3950_3_2_0_2_0,15638.3460117815191570182841900659783755,1425164400000
3945_1_0_1_1,16028.119958949904413563345165251564101,1425164400000
3950_2_0_3_3_1,27797.4274189551316967516905686273834855,1425164400000
3952_1_2_3_3,7622.806291982869665203253316975044480753,1425164400000
3948_1_1_0_2_1,10377.8648680691197203157104348652124501,1425164400000
3951_1_2_2_3,18792.8379236965027416583863419122000148,1425164400000
3950_3_3_0_0_2,7235.44361971253893557109465450693260369,1425164400000
3950_1_3_0_2_1,6430.056057878986334889486303400092114976,1425164400000
3950_3_1_1_0_1_2,919.672568027374074354854575613262088868,1425164400000
3951_3_2_1_1,19532.1753097224234062739452966833131902,1425164400000
3963_3_2_1_2,8611.788315856366589249486642482011928297,1425164400000
3945_0_1_0_2,7999.728863417928275443319523133217709095,1425164400000
3952_1_0_1_0_0,4830.619130017378471555443397508864600907,1425164400000
